Episode,TotalReward,FinalLoss
0,25.092063492063193,1.6182597875595093
1,1.0692579505301518,1.0521833896636963
2,-0.5118644067796574,1.4168035984039307
3,22.35037593984913,0.9571136832237244
4,19.827118644067355,0.853021502494812
5,-1.6157894736841654,0.7135743498802185
6,30.05714285714238,0.5743259191513062
7,-5.657142857142958,1.1459276676177979
8,-12.403174603174591,0.8404147028923035
9,8.962589928057264,1.5316828489303589
10,91.23225806451767,6.39676570892334
11,14.659016393442268,4.667076110839844
12,13.569863013698205,3.5456175804138184
13,46.19999999999989,2.7831335067749023
14,47.816438356164824,9.28549861907959
15,47.37350157728671,1.4021852016448975
16,31.736423841059143,3.1955976486206055
17,5.521299638988909,2.153909683227539
18,-13.238596491228058,3.2982280254364014
19,32.14793388429703,3.055903434753418
20,38.866666666666355,6.398559093475342
21,29.337809187278673,1.8029627799987793
22,42.491970802919596,4.246650218963623
23,-12.437681159420233,5.17508602142334
24,4.963157894736609,3.849763870239258
25,42.65977011494212,2.7326669692993164
26,28.446056782333947,2.7376437187194824
27,30.38181818181772,3.351933240890503
28,25.644108761328887,1.07105553150177
29,33.89811320754673,2.672800064086914
30,35.917948717948285,0.8831747770309448
31,88.09928057554107,4.187712669372559
32,50.76088560885666,7.20851469039917
33,89.06567164179242,3.8841495513916016
34,10.743689320388002,2.7034108638763428
35,40.8885245901637,8.594252586364746
36,36.93309608540885,0.9548906683921814
37,59.68427672956072,2.475531578063965
38,57.25703422053259,4.081684112548828
39,31.506930693068824,1.032269835472107
40,32.375438596490866,2.1949756145477295
41,31.506930693068824,4.740755081176758
42,32.19999999999964,2.227426290512085
43,44.70825082508208,6.4569621086120605
44,32.434113712374185,2.8957221508026123
45,137.3555555555576,6.311160087585449
46,26.968493150684488,11.776815414428711
47,43.082352941176104,2.314537525177002
48,39.86990291262101,7.548544883728027
49,48.66616541353413,2.865985870361328
50,-0.06415094339640004,2.503174304962158
51,18.37977528089842,4.859890460968018
52,39.57407407407373,6.57533073425293
53,86.403821656052,2.0931284427642822
54,49.1565217391308,5.963981628417969
55,45.87084870848664,2.6694908142089844
56,52.16539792387599,2.5580685138702393
57,30.459385665528615,2.5817983150482178
58,35.04768211920482,3.6715409755706787
59,23.17560975609708,6.680873870849609
60,-8.814492753623185,4.127852916717529
61,34.86435986159124,1.862333059310913
62,36.27407407407366,3.6873273849487305
63,-1.3761589403973395,5.090766429901123
64,58.71082802547754,2.5420055389404297
65,44.70825082508221,3.228724241256714
66,57.00957095709521,4.370710849761963
67,34.61379310344783,2.7781620025634766
68,34.48915662650556,1.5175755023956299
69,31.16551724137893,2.7019975185394287
70,55.0571428571436,6.0518012046813965
71,75.34984709480258,3.428560256958008
72,50.26797153024864,2.3777191638946533
73,142.20000000000144,5.349114418029785
74,195.54444444444516,2.8362388610839844
75,69.22341137123914,2.4251856803894043
76,326.7369636963677,3.364004611968994
77,217.50563380281784,8.778938293457031
78,370.51044776119016,5.82288122177124
79,29.292651757188032,13.330394744873047
80,7.654545454545211,4.432759761810303
81,37.029931972788745,13.543083190917969
82,71.83455149501816,10.900081634521484
83,34.86435986159125,8.734140396118164
84,64.60510510510503,7.973474025726318
85,250.85979381443178,3.2618250846862793
86,34.61379310344785,3.680366039276123
87,212.2000000000012,14.351003646850586
88,91.61176470588396,4.154796600341797
89,45.02208588957045,4.473644256591797
90,329.0131386861302,4.061556816101074
91,200.26644295302165,8.934938430786133
92,12.27567567567546,8.213748931884766
93,152.15849056603858,5.796702861785889
94,174.93706070287607,5.043928623199463
95,88.44584717608116,6.01857328414917
96,51.62542372881303,8.839418411254883
97,43.401286173633046,2.689826011657715
98,273.98131868131753,8.73190975189209
99,285.28571428571513,5.3538947105407715
100,71.11089108911037,10.033683776855469
101,22.44096385542123,9.419197082519531
102,57.852173913043174,7.386726379394531
103,52.08764044943882,6.288257598876953
104,228.387050359714,10.669500350952148
105,216.43870967742046,29.099714279174805
106,116.8762589928073,4.864748001098633
107,31.600630914826084,18.67241096496582
108,278.1964157706083,13.21460247039795
109,78.24095563140088,6.933665752410889
110,208.82162162162334,8.357211112976074
111,111.45373134328479,18.472400665283203
112,399.53159851300796,24.37701416015625
113,511.25457875457425,35.332672119140625
114,322.2115942028977,14.718076705932617
115,588.3301886792381,14.530634880065918
116,277.9147157190634,14.193830490112305
117,237.3677852349005,28.275707244873047
118,401.5547445255448,12.248830795288086
119,471.6712328767084,9.190296173095703
120,-3.9538461538462975,26.018463134765625
121,276.4782991202339,18.79019546508789
