Episode,TotalReward,FinalLoss
0,34.874418604650735,1.6686196327209473
1,19.741558441558077,1.4050486087799072
2,-20.558620689655154,0.7452768087387085
3,22.246892655367127,0.7097092270851135
4,14.659016393442453,0.7269800305366516
5,-14.310067114093878,12.067337036132812
6,14.051851851851538,0.6032323241233826
7,24.08925081433177,1.2866626977920532
8,54.50769230769304,3.3244612216949463
9,48.705190311418924,1.5384947061538696
10,93.86440677966141,0.5221220254898071
11,37.72499999999971,8.45176887512207
12,8.928971962616485,3.037778615951538
13,29.33780918727868,2.33840012550354
14,34.56842105263112,3.1603546142578125
15,76.04615384615543,2.7872121334075928
16,48.428169014084105,1.7607183456420898
17,15.391489361701707,4.296731472015381
18,23.888311688311205,1.2394405603408813
19,90.93753943217754,3.1193182468414307
20,62.23846153846153,3.1680150032043457
21,-14.310067114093881,6.526440143585205
22,35.62657342657296,2.871273994445801
23,69.76972111553916,1.4554991722106934
24,31.797069597069147,1.9387943744659424
25,21.76112852664535,4.306127548217773
26,8.328971962616613,2.315641164779663
27,-10.213793103448314,4.176417350769043
28,30.3003584229386,2.303452968597412
29,24.31180124223556,7.610681533813477
30,77.50485436893291,4.064605236053467
31,-10.863973063973035,5.772787094116211
32,20.820689655171947,4.510417938232422
33,-1.18028169014081,5.869043350219727
34,93.70830449826963,2.6478097438812256
35,1.6265232974908592,2.451618194580078
36,23.2169491525419,1.1351382732391357
37,80.00503597122452,2.834381103515625
38,18.59097744360853,2.8362598419189453
39,9.301449275361973,3.2202415466308594
40,13.394539249146446,2.0855515003204346
41,69.47969348659122,1.4121226072311401
42,21.429059829059383,2.0617408752441406
43,58.97419354838825,2.0683629512786865
44,57.115254237289044,4.832035064697266
45,28.206600660065526,2.9865503311157227
46,38.89616519173995,1.1589312553405762
47,92.33698630137148,5.605657577514648
48,96.25797101449385,1.3548803329467773
49,40.389300411522434,3.2454380989074707
50,37.19999999999969,2.3746535778045654
51,34.3649484536078,3.460991859436035
52,39.664788732394186,2.2923269271850586
53,76.1833333333345,3.1116628646850586
54,14.83157894736798,2.768723249435425
55,104.54875444840019,3.1544189453125
56,4.822950819671881,7.1965413093566895
57,25.58028169014048,2.377957820892334
58,114.70526315789519,2.2923293113708496
59,102.72287581699415,4.918046474456787
60,60.9999999999998,3.204951524734497
61,117.75555555555692,3.7877964973449707
62,51.69416342412519,3.3653807640075684
63,229.10748299319812,3.0694632530212402
64,27.545323741007163,4.393379211425781
65,132.93170731707463,4.1951680183410645
66,56.98196721311553,4.884017467498779
67,55.70559440559393,6.357769966125488
68,65.77142857143001,3.2251596450805664
69,238.71564625850428,11.187704086303711
70,108.50555555555718,3.8386895656585693
71,57.438095238096395,2.979316234588623
72,266.2971061093237,9.802752494812012
73,46.94576271186407,5.815751075744629
74,240.4142857142872,3.938690662384033
75,187.40074349442554,7.73486328125
76,172.5857142857157,5.264383316040039
77,359.4249134948094,3.136023998260498
78,269.47222222222234,4.425591468811035
79,325.3060402684554,10.666485786437988
80,174.06595744681033,2.5980629920959473
81,326.9298245614006,10.300321578979492
82,348.9969465648858,4.69011116027832
83,289.0969072164931,5.605283260345459
84,201.45882352941345,2.994533061981201
85,482.5666666666616,6.706357002258301
86,36.668085106382534,12.398792266845703
87,266.25405405405155,6.406641960144043
88,258.2134228187925,6.261894226074219
89,228.1574468085126,7.807602405548096
90,103.3764705882367,11.464540481567383
91,128.86666666666846,4.186533451080322
92,328.67692307692147,6.574018478393555
93,149.70000000000158,6.935512065887451
94,424.510112359547,9.226184844970703
95,143.6814814814831,5.916841506958008
96,80.07072243346177,8.454286575317383
97,267.7818181818183,11.168916702270508
98,377.8575342465716,12.539531707763672
99,464.78601398601137,6.342888355255127
100,258.83608562690995,4.936100006103516
101,318.07712418300497,12.989952087402344
102,256.4454545454521,6.819504737854004
103,381.5246753246727,8.381285667419434
104,114.44913494809833,4.141315460205078
105,302.5136498516307,10.498861312866211
106,403.34128440366686,13.466809272766113
107,330.44324324324157,3.03804874420166
108,348.6918918918894,15.484363555908203
109,104.01351351351478,11.677257537841797
110,148.75752508361316,12.918148040771484
111,372.69310344827227,4.517663955688477
112,142.7389312977108,2.8048171997070312
113,336.86752411575316,5.622196197509766
114,317.24999999999795,10.519128799438477
115,304.9490445859849,6.800769805908203
116,136.86254980079758,8.864181518554688
117,151.49172932330927,9.500468254089355
118,114.46363636363701,9.88585376739502
119,812.3579710144859,8.552780151367188
120,633.267615658357,10.910099983215332
121,349.23333333332937,14.50657844543457
122,173.73846153846296,9.122182846069336
123,675.4096774193491,3.5498523712158203
124,380.8269102989999,7.917605400085449
125,238.11935483871096,23.368663787841797
126,122.33071895425002,11.897701263427734
127,470.7839694656454,10.832517623901367
128,158.20000000000158,8.91900634765625
129,406.82491467576324,6.103852272033691
130,608.9629629629551,9.643200874328613
131,271.2111111111095,9.557991981506348
132,92.74368231047039,30.577070236206055
133,312.045201238389,9.43196964263916
134,154.92727272727424,9.558649063110352
135,248.42588996763897,14.048927307128906
136,925.9157706093091,11.989787101745605
137,511.5353612167253,17.224939346313477
138,82.05018726591908,9.989174842834473
139,15.180132450330655,33.34843444824219
140,159.34285714285875,8.25826644897461
141,93.98294573643574,9.149285316467285
142,82.95471698113361,15.200450897216797
143,336.00687285223154,9.192495346069336
144,472.3730158730121,10.747026443481445
145,205.14324324324494,27.876850128173828
146,159.00684931506913,8.987435340881348
147,912.0242424242281,11.557939529418945
148,539.7571428571365,8.739459037780762
149,886.2985507246314,21.038244247436523
150,316.67246376811266,13.01968765258789
151,594.18504983388,26.768321990966797
152,580.5228758169851,11.269095420837402
153,505.3999999999936,3.270678997039795
154,124.4418879056062,12.026561737060547
155,268.6516129032238,16.232988357543945
156,173.73846153846293,7.130972862243652
157,398.2521739130391,25.096210479736328
158,253.43446327683844,21.05702781677246
159,218.417241379311,11.178817749023438
160,214.4409090909108,21.837080001831055
161,442.588590604023,14.915264129638672
162,424.941638225252,13.113304138183594
163,889.3258992805603,15.558050155639648
164,212.2000000000014,19.2620792388916
165,280.44594594594275,6.945862293243408
166,399.0774410774372,15.559452056884766
167,104.50769230769384,5.182883262634277
168,605.9992395437183,12.867759704589844
169,616.8396825396735,21.49472999572754
170,408.8474576271154,8.96317195892334
171,71.66745562130323,6.698919296264648
172,917.3470588235135,28.259929656982422
173,236.2857142857163,14.697169303894043
174,352.0916967508994,8.026806831359863
175,291.7454545454527,9.510730743408203
176,270.67457627118375,12.15322494506836
177,473.2346289752618,27.27849578857422
178,293.1554770317986,7.829866886138916
179,245.58762214983878,22.737314224243164
180,110.9341772151914,8.961711883544922
181,122.64776119403143,17.60753631591797
182,886.5069597069507,29.797807693481445
183,293.16085409252446,14.944971084594727
184,732.7079584775023,15.271142959594727
185,158.74697508896935,14.073417663574219
186,250.1256965944282,17.497644424438477
187,604.4906832298047,13.741742134094238
188,524.5333333333243,14.853227615356445
189,422.35228758169615,7.752511024475098
190,700.2863787375355,28.297990798950195
191,695.3578947368323,8.930048942565918
192,301.1261744966418,9.098530769348145
193,136.37417417417566,6.732243537902832
194,164.40588235294274,19.56870460510254
195,504.81549815497743,13.301238059997559
196,626.0841423948133,7.664055347442627
197,323.27071651090085,15.841821670532227
198,310.73720930232366,13.216228485107422
199,470.4142348754409,11.46523666381836
200,411.54945054944716,8.643492698669434
201,641.8538461538395,5.781099319458008
202,910.0788530465842,6.82339334487915
203,307.27042253520887,16.639463424682617
204,424.42026143790486,11.371593475341797
205,892.2320610686949,7.585619926452637
206,4.822950819671874,16.286235809326172
207,527.9141843971582,11.227529525756836
208,290.07098976109074,16.58219337463379
209,715.8465753424546,8.745444297790527
210,396.08260869564907,11.600202560424805
211,931.4739926739865,7.6149749755859375
212,855.394059405931,11.425642967224121
213,564.1053691275104,13.750905990600586
214,62.57174721189734,12.33740520477295
215,78.76441717791575,8.476025581359863
216,102.6682274247508,10.348481178283691
217,271.0685015290503,7.1119232177734375
218,253.11610486891286,15.10234546661377
219,378.0128834355797,18.847707748413086
220,838.2999999999917,15.68022346496582
221,480.57279693486095,20.669511795043945
222,292.0886792452807,13.853510856628418
223,910.5692307692174,11.765449523925781
224,477.2758122743616,14.998513221740723
225,301.43725490195817,25.435087203979492
226,399.39611307420233,6.7727274894714355
227,136.61860465116436,10.075708389282227
228,92.493159609122,8.787508010864258
229,87.6612546125478,6.699592590332031
230,382.6222222222194,12.626787185668945
231,287.27739938080276,34.23714828491211
232,641.2749999999915,9.647285461425781
233,882.656846473022,51.00658416748047
234,356.58378378378245,16.78310775756836
235,125.22014652014721,31.360595703125
236,881.9263157894602,7.108730792999268
237,272.3045296167215,15.702392578125
238,806.9124087591114,20.413759231567383
239,889.5055555555398,20.045612335205078
240,879.4428571428432,18.820674896240234
241,721.6906040268352,13.72693157196045
242,645.0999999999921,21.32600212097168
243,294.5262839879127,13.71314811706543
244,642.6847457627035,6.751757621765137
245,115.78361774744195,19.783323287963867
246,124.99069767441998,14.672996520996094
247,629.9197183098516,9.911934852600098
248,598.2514195583512,11.777959823608398
249,895.4419354838606,8.671660423278809
250,396.7881987577592,11.722658157348633
251,427.3320675105474,17.734134674072266
252,37.19999999999951,10.981754302978516
253,670.9666666666578,9.822757720947266
254,663.0870748299274,16.08899688720703
255,880.885964912266,14.193405151367188
256,274.5686131386849,9.937397956848145
257,858.2296296296175,12.781560897827148
258,855.1604316546625,10.516862869262695
259,607.8445229681909,8.573613166809082
260,933.9369963369899,8.616551399230957
261,517.6491803278631,9.727672576904297
262,446.649635036494,16.909366607666016
263,271.29349845201216,18.455394744873047
264,114.58095238095396,9.948780059814453
